ENSG,baseMean,log2FoldChange,lfcSE,pvalue,padj,Symbol,absLFC
ENSG00000248323.7,66.30425039,-1.243880935,0.286099287,3.59E-06,1.97E-05,LUCAT1,1.243880935
ENSG00000138639.18,657.4577858,-1.243840583,0.164060442,9.89E-15,2.02E-13,ARHGAP24,1.243840583
ENSG00000088340.17,255.0876983,1.24364597,0.406014229,0.000560986,0.00194815,FER1L4,1.24364597
ENSG00000231424.3,38.61090511,-1.243638057,0.299064576,9.02E-06,4.56E-05,BX284613.2,1.243638057
ENSG00000196468.8,31.9152717,-1.243610765,0.460881723,0.001670729,0.005157387,FGF16,1.243610765
ENSG00000087253.13,1998.007926,-1.243482063,0.16573785,1.82E-14,3.61E-13,LPCAT2,1.243482063
ENSG00000070778.13,1862.686505,-1.243370072,0.176803523,5.91E-13,9.56E-12,PTPN21,1.243370072
ENSG00000158850.15,3120.627485,1.243304063,0.117924181,1.99E-26,1.53E-24,B4GALT3,1.243304063
ENSG00000234650.6,4.259226369,-1.243149415,0.371901368,0.000235561,0.000890128,PCCA-AS1,1.243149415
ENSG00000163141.20,1528.756828,1.242647844,0.315126608,2.23E-05,0.000105035,BNIPL,1.242647844
ENSG00000256235.2,2034.124801,-1.242001648,0.226123159,9.27E-09,7.96E-08,SMIM3,1.242001648
ENSG00000089558.9,16.8784059,-1.241915807,0.257917241,3.97E-07,2.59E-06,KCNH4,1.241915807
ENSG00000178081.12,1.8206978,-1.241810417,0.624604078,0.008882078,0.022433043,ULK4P3,1.241810417
ENSG00000280890.1,0.831175831,1.241669964,0.592770199,0.00910352,0.022915716,ELDR,1.241669964
ENSG00000120436.4,14.3086316,1.241649657,0.317263334,2.60E-05,0.000120464,GPR31,1.241649657
ENSG00000260714.1,2.024929383,-1.24162016,0.352243985,0.000131454,0.000526565,AC133552.1,1.24162016
ENSG00000234362.6,15.32320474,-1.241500661,0.340946238,7.17E-05,0.000303828,LINC01914,1.241500661
ENSG00000111961.18,6554.922988,-1.241481967,0.195626001,6.73E-11,8.09E-10,SASH1,1.241481967
ENSG00000116985.12,391.2560977,1.241364616,0.265847791,8.39E-07,5.15E-06,BMP8B,1.241364616
ENSG00000250091.3,196.1695481,1.241309167,0.195002052,5.79E-11,7.04E-10,DNAH10OS,1.241309167
ENSG00000167183.3,2088.861687,1.24129373,0.341741621,8.02E-05,0.000336654,PRR15L,1.24129373
ENSG00000142273.13,698.7419224,1.240677418,0.341125067,7.53E-05,0.000317926,CBLC,1.240677418
ENSG00000207200.1,2.502027535,1.240644249,0.471639103,0.00203402,0.006155968,RNU6-45P,1.240644249
ENSG00000255026.1,261.5109175,1.240604559,0.477456353,0.002315491,0.006906739,AC136475.3,1.240604559
ENSG00000263080.1,4.510543455,1.240543902,0.391893227,0.000452442,0.001606013,AC009121.3,1.240543902
ENSG00000103740.10,20.79602101,-1.240395893,0.369999715,0.000203535,0.00077961,ACSBG1,1.240395893
ENSG00000232093.1,89.59108722,1.240125811,0.247785031,1.60E-07,1.11E-06,DCST1-AS1,1.240125811
ENSG00000225008.1,1.145585446,-1.239972447,0.558565873,0.007002625,0.018245747,AC234781.2,1.239972447
ENSG00000102547.19,2903.878027,-1.239778205,0.183180806,3.83E-12,5.53E-11,CAB39L,1.239778205
ENSG00000227544.10,22.65555766,-1.239763001,0.181286039,2.60E-12,3.86E-11,AC018647.1,1.239763001
ENSG00000257696.1,13.54928219,1.239652655,0.270513257,1.34E-06,7.89E-06,AC010203.2,1.239652655
ENSG00000130711.5,4.711911096,1.239353451,0.300254337,1.11E-05,5.53E-05,PRDM12,1.239353451
ENSG00000176533.13,1004.10026,-1.239226053,0.218562148,3.39E-09,3.11E-08,GNG7,1.239226053
ENSG00000204965.9,20.43178222,1.239178977,0.380352776,0.00029481,0.001090828,PCDHA5,1.239178977
ENSG00000233609.3,6.878049033,-1.238910931,0.322745755,3.20E-05,0.000145715,RPL10P19,1.238910931
ENSG00000134324.12,3106.062303,-1.238813996,0.222947589,6.60E-09,5.79E-08,LPIN1,1.238813996
ENSG00000237738.1,1.591351972,-1.238761583,0.446949318,0.001565429,0.004867525,RNF216-IT1,1.238761583
ENSG00000111912.20,4435.222337,-1.238607574,0.244076809,1.03E-07,7.44E-07,NCOA7,1.238607574
ENSG00000239650.4,1.926578763,-1.238487607,0.412069593,0.000806255,0.002701315,GUSBP4,1.238487607
ENSG00000278962.1,223.4635527,-1.238174556,0.26584161,8.51E-07,5.21E-06,AC092645.1,1.238174556
ENSG00000213025.2,30.49084688,1.238167372,0.560166686,0.006111255,0.016213585,COX20P1,1.238167372
ENSG00000148154.10,7154.591191,1.237982959,0.224392937,1.38E-08,1.14E-07,UGCG,1.237982959
ENSG00000237139.1,1.79362235,1.237980751,0.598222653,0.00836848,0.021287791,RPS26P41,1.237980751
ENSG00000180035.13,906.7062031,1.237734103,0.126971878,6.30E-23,3.24E-21,ZNF48,1.237734103
ENSG00000229636.2,0.621378136,1.237456278,0.725887854,0.018849956,0.042964994,KRT8P21,1.237456278
ENSG00000123095.6,3949.844853,-1.237455416,0.183035769,3.15E-12,4.62E-11,BHLHE41,1.237455416
ENSG00000234998.1,4.38009538,-1.237426592,0.316354616,2.61E-05,0.000120935,AC244453.3,1.237426592
ENSG00000251803.1,1.017330814,1.23737608,0.677087928,0.015401486,0.036076083,Y_RNA,1.23737608
ENSG00000231956.1,1.60888351,-1.237207792,0.470951092,0.002406053,0.007147023,HNRNPA1P9,1.237207792
ENSG00000177119.16,10899.42301,-1.237024544,0.183720194,3.13E-12,4.59E-11,ANO6,1.237024544
ENSG00000211798.3,4.600920671,1.237002666,0.399541194,0.000535925,0.001869205,TRAV18,1.237002666
ENSG00000286743.1,2.879214992,-1.236979287,0.448505928,0.00144831,0.004545815,AC127540.2,1.236979287
ENSG00000172366.20,1086.849338,1.23687239,0.228405535,1.90E-08,1.54E-07,MCRIP2,1.23687239
ENSG00000211454.15,68.62776041,1.236822374,0.282048017,3.25E-06,1.80E-05,AKR7L,1.236822374
ENSG00000184925.12,72.28010599,1.2367956,0.338641554,7.12E-05,0.000302081,LCN12,1.2367956
ENSG00000127399.15,466.0760416,1.236657674,0.170937142,1.66E-13,2.88E-12,LRRC61,1.236657674
ENSG00000230782.1,0.84427922,-1.236332992,0.642085282,0.015630991,0.036528478,AL807761.4,1.236332992
ENSG00000061656.10,198.7516111,1.236264312,0.263287874,7.50E-07,4.64E-06,SPAG4,1.236264312
ENSG00000160326.14,242.8966396,1.235957318,0.256862105,4.30E-07,2.79E-06,SLC2A6,1.235957318
ENSG00000108691.9,2358.636417,-1.235941295,0.313457027,2.18E-05,0.000102892,CCL2,1.235941295
ENSG00000283646.2,153.3050077,-1.235826987,0.478736359,0.002367734,0.007045451,LINC02009,1.235826987
ENSG00000167642.13,4578.981121,1.235590551,0.264237953,8.62E-07,5.27E-06,SPINT2,1.235590551
ENSG00000244582.2,5.411941863,-1.235556568,0.277929665,2.70E-06,1.52E-05,RPL21P120,1.235556568
ENSG00000162413.16,4563.822526,-1.235405774,0.172182522,1.66E-13,2.87E-12,KLHL21,1.235405774
ENSG00000184979.10,584.5099741,1.235245579,0.22619412,1.37E-08,1.14E-07,USP18,1.235245579
ENSG00000243607.3,0.864538326,-1.23521028,0.613213272,0.011721952,0.028534214,RPL35AP26,1.23521028
ENSG00000253959.1,6.215243563,1.23472414,0.443252706,0.001404411,0.004423579,LINC01863,1.23472414
ENSG00000286349.1,4.712292359,-1.234664756,0.271792665,1.55E-06,9.01E-06,AC108471.3,1.234664756
ENSG00000166557.14,6764.819242,1.234550232,0.17710715,1.09E-12,1.71E-11,TMED3,1.234550232
ENSG00000283914.1,0.642970888,-1.23427719,0.626721642,0.013850777,0.032946649,AC087645.4,1.23427719
ENSG00000128886.12,8.667517439,1.234084399,0.338140479,7.04E-05,0.000299336,ELL3,1.234084399
ENSG00000267496.4,1.849275997,-1.233739079,0.367346775,0.000228172,0.000864534,FAM215A,1.233739079
ENSG00000237422.2,5.757753992,-1.233659549,0.313555678,2.10E-05,9.92E-05,AL158071.3,1.233659549
ENSG00000138376.11,826.9186773,1.233657985,0.159141612,2.57E-15,5.68E-14,BARD1,1.233657985
ENSG00000163378.14,2139.788148,-1.233636133,0.141545651,8.15E-19,2.79E-17,EOGT,1.233636133
ENSG00000233626.2,5.418614377,1.233457012,0.298967276,1.07E-05,5.33E-05,AC092814.2,1.233457012
ENSG00000124496.12,1433.997074,1.233306103,0.193789567,6.79E-11,8.15E-10,TRERF1,1.233306103
ENSG00000274929.1,6.314652626,-1.233181045,0.236755075,5.34E-08,4.04E-07,AL157813.1,1.233181045
ENSG00000258441.1,800.8550982,-1.233056116,0.244876237,1.36E-07,9.58E-07,LINC00641,1.233056116
ENSG00000164104.12,5697.359349,1.232879578,0.190933819,3.81E-11,4.75E-10,HMGB2,1.232879578
ENSG00000143799.14,12875.01375,1.232552048,0.134612241,3.01E-20,1.19E-18,PARP1,1.232552048
ENSG00000178896.9,738.4758157,1.232199681,0.188691668,2.27E-11,2.93E-10,EXOSC4,1.232199681
ENSG00000267296.2,209.1066037,-1.232077113,0.253335876,3.25E-07,2.15E-06,CEBPA-DT,1.232077113
ENSG00000171700.14,882.8285436,1.231861407,0.21248238,1.98E-09,1.89E-08,RGS19,1.231861407
ENSG00000158815.11,9.934821159,-1.231348704,0.464960118,0.001983758,0.006015899,FGF17,1.231348704
ENSG00000255274.9,28.90819045,-1.231159125,0.434811101,0.00114458,0.003691601,SMIM35,1.231159125
ENSG00000139343.10,2360.066239,1.231068328,0.163256487,1.85E-14,3.65E-13,SNRPF,1.231068328
ENSG00000175344.19,20.68672887,-1.231054256,0.219363626,6.44E-09,5.67E-08,CHRNA7,1.231054256
ENSG00000130962.18,851.1124845,-1.230997244,0.217398097,4.36E-09,3.93E-08,PRRG1,1.230997244
ENSG00000261587.2,2.53807633,1.230632594,0.448827856,0.001631408,0.00505149,TMEM249,1.230632594
ENSG00000229195.1,1.864380073,-1.230500729,0.461686775,0.001862259,0.005686069,AC009495.1,1.230500729
ENSG00000152939.17,1824.989156,1.230485171,0.220494114,7.82E-09,6.77E-08,MARVELD2,1.230485171
ENSG00000165140.11,1880.063016,1.230318893,0.260882565,6.57E-07,4.12E-06,FBP1,1.230318893
ENSG00000245281.8,58.9461307,-1.230077776,0.211461996,1.82E-09,1.75E-08,AC124242.1,1.230077776
ENSG00000180263.14,2097.4035,1.229922003,0.205581961,7.30E-10,7.46E-09,FGD6,1.229922003
ENSG00000127472.11,101.8037862,-1.22980046,0.314471953,2.56E-05,0.000118838,PLA2G5,1.22980046
ENSG00000162782.16,598.4744599,1.229771254,0.341428079,8.68E-05,0.000362053,TDRD5,1.229771254
ENSG00000260920.2,184.7258072,1.22976258,0.160467748,5.68E-15,1.20E-13,AL031985.3,1.22976258
ENSG00000236675.1,122.5906848,1.229446378,0.147437826,2.32E-17,6.70E-16,MTX1P1,1.229446378
ENSG00000146281.6,1117.545317,-1.229310971,0.333921978,6.27E-05,0.000269255,PM20D2,1.229310971
ENSG00000123080.12,1628.412378,-1.228709827,0.264282132,9.48E-07,5.77E-06,CDKN2C,1.228709827
ENSG00000226642.1,2.203444691,-1.228675642,0.527545178,0.004331561,0.011982329,ACTG1P12,1.228675642
ENSG00000286757.2,19.06858441,-1.228666105,0.250053073,2.60E-07,1.75E-06,AL137139.2,1.228666105
ENSG00000171931.13,10.08777807,1.228507611,0.43239726,0.001144253,0.003691152,FBXW10,1.228507611
ENSG00000261136.1,33.57043824,1.228391241,0.338638603,8.02E-05,0.000336834,AC023908.3,1.228391241
ENSG00000260545.1,2.669448755,-1.228371296,0.425394549,0.000980818,0.003217842,AC026771.1,1.228371296
ENSG00000042493.16,8016.099538,1.228134434,0.198946491,2.09E-10,2.33E-09,CAPG,1.228134434
ENSG00000101144.13,698.7411224,1.228114596,0.412360491,0.000781588,0.002628084,BMP7,1.228114596
ENSG00000166596.15,22.97970281,1.227994866,0.363118496,0.0001908,0.000737299,CFAP52,1.227994866
ENSG00000162496.9,4005.672664,-1.227856375,0.202707961,3.06E-10,3.32E-09,DHRS3,1.227856375
ENSG00000129173.13,196.2708512,1.227652908,0.307244282,4.54E-25,2.94E-23,E2F8,1.227652908
ENSG00000265190.7,196.1529105,-1.227592215,0.445413829,0.001463324,0.004586709,ANXA8,1.227592215
ENSG00000261064.1,15.996875,-1.22732988,0.223214376,1.25E-08,1.05E-07,LINC02256,1.22732988
ENSG00000259565.2,1.414863602,1.227291289,0.486400297,0.003051155,0.008820484,KRT8P23,1.227291289
ENSG00000204583.10,7.147642196,-1.227099275,0.449609192,0.001281558,0.004082114,LRCOL1,1.227099275
ENSG00000130590.14,514.3822084,1.226748075,0.221035955,9.19E-09,7.90E-08,SAMD10,1.226748075
ENSG00000240674.1,2.232523338,-1.226742664,0.425886998,0.001150574,0.003708193,AC106872.2,1.226742664
ENSG00000168476.12,1029.129512,1.226526705,0.160042984,5.87E-15,1.24E-13,REEP4,1.226526705
ENSG00000250886.1,3.966148317,1.225982904,0.380951677,0.000384042,0.001385883,AC010368.1,1.225982904
ENSG00000197329.12,2641.1363,-1.225931206,0.172651429,3.34E-13,5.57E-12,PELI1,1.225931206
ENSG00000136114.17,562.6153072,-1.225708871,0.158474189,3.08E-15,6.74E-14,THSD1,1.225708871
ENSG00000188820.13,23.90361027,1.225638703,0.358415528,0.000168339,0.000657883,CALHM6,1.225638703
ENSG00000168070.12,8.148232046,1.225443134,0.572733834,0.007544919,0.019462323,MAJIN,1.225443134
ENSG00000042832.12,37.38760424,1.22535591,0.259454706,6.64E-07,4.15E-06,TG,1.22535591
ENSG00000286417.1,3.606610603,1.225286758,0.708138205,0.016359772,0.038012804,AL133334.1,1.225286758
ENSG00000257135.7,38.86979505,-1.225228107,0.184938016,7.99E-12,1.10E-10,ODC1-DT,1.225228107
ENSG00000259126.1,5.752287969,1.224987446,0.68976669,0.015768645,0.036815372,AL161752.1,1.224987446
ENSG00000171223.6,9144.362808,-1.224841251,0.270337996,1.44E-06,8.43E-06,JUNB,1.224841251
ENSG00000251361.1,0.902605753,-1.224669287,0.661502477,0.013254969,0.031719554,AC012625.1,1.224669287
ENSG00000270980.1,0.818899642,1.224631448,0.791958857,0.019168376,0.043587084,AC060764.1,1.224631448
ENSG00000091972.18,1207.947022,-1.224562582,0.159983516,5.74E-15,1.21E-13,CD200,1.224562582
ENSG00000130052.13,873.4147342,-1.224548044,0.170018923,1.77E-13,3.06E-12,STARD8,1.224548044
ENSG00000286159.1,8.292291491,1.224383048,0.469940087,0.00225833,0.006760876,AL035106.1,1.224383048
ENSG00000198466.12,1990.277223,1.224333591,0.246262774,2.22E-07,1.51E-06,ZNF587,1.224333591
ENSG00000255649.2,2.060327338,1.224298953,0.544118973,0.005647672,0.015111234,AC008114.1,1.224298953
ENSG00000095713.14,310.3760872,-1.224240003,0.442549581,0.001422446,0.004472497,CRTAC1,1.224240003
ENSG00000211904.2,11.30726813,-1.224231288,0.414063846,0.000804412,0.002695831,IGHJ2,1.224231288
ENSG00000179698.14,93.88508102,1.22407327,0.379868345,0.000344039,0.001255013,WDR97,1.22407327
ENSG00000259725.1,76.39539602,1.223998348,0.345593733,0.000111879,0.000455542,AC106738.2,1.223998348
ENSG00000205869.2,25.67720942,1.223742458,0.305952761,1.73E-05,8.32E-05,KRTAP5-1,1.223742458
ENSG00000128228.5,727.1329049,1.223730426,0.195370325,1.24E-10,1.43E-09,SDF2L1,1.223730426
ENSG00000053702.15,370.4906803,-1.223680753,0.155451358,1.06E-15,2.46E-14,NRIP2,1.223680753
ENSG00000250966.2,37.145172,1.223548387,0.235302832,6.17E-08,4.60E-07,H3P14,1.223548387
ENSG00000234997.2,4.198951931,1.223532951,0.376154563,0.000321669,0.001179983,AC016745.1,1.223532951
ENSG00000254952.1,2.265896746,-1.223386668,0.556797498,0.006709521,0.017585856,LINC02705,1.223386668
ENSG00000256249.1,3.480569838,-1.22335627,0.382150724,0.0003664,0.001328932,AC026333.3,1.22335627
ENSG00000237609.1,0.947182842,-1.223230209,0.630501926,0.01323205,0.031678216,AF064858.2,1.223230209
ENSG00000278998.1,2.54935352,-1.223094121,0.569698537,0.007611606,0.019610069,AC099552.4,1.223094121
ENSG00000163382.12,4838.750528,1.22298033,0.129609121,1.26E-21,5.78E-20,NAXE,1.22298033
ENSG00000111860.14,520.863133,-1.222943075,0.231819372,3.79E-08,2.93E-07,CEP85L,1.222943075
ENSG00000287763.1,11.5085811,1.222822291,0.431545245,0.001191029,0.003823517,AC068279.2,1.222822291
ENSG00000224646.2,1.188647697,-1.222666753,0.620302418,0.012343247,0.029835842,RPS28P5,1.222666753
ENSG00000264553.1,2.1614595,-1.222641242,0.460401195,0.001849667,0.005651576,MIR4257,1.222641242
ENSG00000239605.11,4.585068856,-1.222603733,0.391523154,0.000496487,0.001745325,STPG4,1.222603733
ENSG00000223884.7,8.536689946,-1.222487139,0.299478493,1.28E-05,6.28E-05,AC068481.1,1.222487139
ENSG00000211958.2,8.048236894,-1.222322026,0.448500825,0.001616821,0.00501106,IGHV3-38,1.222322026
ENSG00000214559.3,1.917922202,1.222283507,0.404777857,0.000750769,0.002535524,AC019077.1,1.222283507
ENSG00000242600.8,8.965496806,-1.222203898,0.264916563,1.12E-06,6.75E-06,MBL1P,1.222203898
ENSG00000247416.4,1.461025396,-1.221628739,0.514280285,0.004973684,0.013513123,AP000802.1,1.221628739
ENSG00000286724.1,98.55038001,-1.221145221,0.193125414,7.91E-11,9.39E-10,AL732509.1,1.221145221
ENSG00000248530.1,1.07048161,-1.221085706,0.579202934,0.009020142,0.02273456,BCL2L12P1,1.221085706
ENSG00000171487.15,43.70486071,-1.221023478,0.783642701,0.021107891,0.047277632,NLRP5,1.221023478
ENSG00000280381.1,2.683027811,-1.220960859,0.364689551,0.000259764,0.00097372,AC026362.2,1.220960859
ENSG00000179918.19,6180.138391,1.220840529,0.130748017,6.91E-21,2.93E-19,SEPHS2,1.220840529
ENSG00000136908.18,2666.122317,1.220768822,0.141116493,2.38E-18,7.77E-17,DPM2,1.220768822
ENSG00000130035.9,48.22918773,-1.220746275,0.312141316,2.61E-05,0.000120882,GALNT8,1.220746275
ENSG00000145103.15,636.1232289,1.220726585,0.257712034,6.77E-07,4.22E-06,ILDR1,1.220726585
ENSG00000198046.12,452.0485878,-1.220505234,0.256176153,5.33E-07,3.40E-06,ZNF667,1.220505234
ENSG00000132972.19,4.808653624,-1.22029121,0.782515748,0.021877302,0.048745275,RNF17,1.22029121
ENSG00000154917.11,668.2941241,-1.220211911,0.22122391,9.75E-09,8.34E-08,RAB6B,1.220211911
ENSG00000219274.1,1.688067369,-1.220078551,0.378900418,0.000389433,0.001402502,RPS20P2,1.220078551
ENSG00000168298.7,19.7726721,1.21994546,0.388490059,0.000435259,0.001550764,H1-4,1.21994546
ENSG00000158077.5,4.049093192,-1.219637085,0.411874439,0.000852382,0.00283819,NLRP14,1.219637085
ENSG00000204110.6,2.69170198,1.219553306,0.613875019,0.010810178,0.026599876,LINC02520,1.219553306
ENSG00000155530.3,79.95629945,1.219397793,0.242435161,1.50E-07,1.05E-06,LRGUK,1.219397793
ENSG00000157870.17,1910.096451,1.219046111,0.161231991,1.27E-14,2.56E-13,PRXL2B,1.219046111
ENSG00000272491.1,14.03531325,-1.219039013,0.315191401,3.09E-05,0.000141089,AL109659.2,1.219039013
ENSG00000251867.4,80.57911602,-1.219010135,0.204194117,6.59E-10,6.78E-09,AC009812.1,1.219010135
ENSG00000214822.8,0.953011064,-1.218929312,0.648634413,0.017606424,0.040506632,KRT16P3,1.218929312
ENSG00000166451.13,277.3773054,1.218856472,0.159918762,7.85E-15,1.63E-13,CENPN,1.218856472
ENSG00000121900.19,1379.248147,1.21880542,0.161528301,1.69E-14,3.36E-13,TMEM54,1.21880542
ENSG00000273062.1,23.77306553,1.218632993,0.300114579,1.42E-05,6.94E-05,AL449106.1,1.218632993
ENSG00000186577.14,1185.483316,1.218623036,0.162042757,2.23E-14,4.35E-13,SMIM29,1.218623036
ENSG00000253395.1,16.49272723,1.218600498,0.344918713,0.000110472,0.000450324,AP003469.2,1.218600498
ENSG00000240163.1,3.301518797,-1.218449531,0.362844012,0.000191956,0.000741256,AC087385.1,1.218449531
ENSG00000185760.17,137.0843239,-1.218255046,0.383662048,0.001289856,0.004104219,KCNQ5,1.218255046
ENSG00000272745.1,5.041991649,1.218250875,0.353645895,0.000158998,0.000624794,AC004948.1,1.218250875
ENSG00000271771.1,0.804790269,1.218248264,0.66754284,0.019810798,0.04481701,AC139792.1,1.218248264
ENSG00000011523.14,3077.061615,-1.218183555,0.112315762,6.82E-28,6.23E-26,CEP68,1.218183555
ENSG00000173486.14,7.672959452,1.218099082,0.341345854,9.85E-05,0.000405821,FKBP2,1.218099082
ENSG00000170802.16,1298.072567,-1.218092628,0.185257455,1.47E-11,1.94E-10,FOXN2,1.218092628
ENSG00000260156.1,1.58113002,1.218048794,0.511644232,0.004398416,0.012143326,AC020763.1,1.218048794
ENSG00000262950.2,1.899113147,-1.217539116,0.37311563,0.000340812,0.001244742,AC007861.1,1.217539116
ENSG00000093100.13,10.86295571,-1.217322843,0.389129198,0.000486306,0.001712138,AC016026.1,1.217322843
ENSG00000000460.17,464.5486687,1.217301208,0.143256052,6.31E-18,1.95E-16,C1orf112,1.217301208
ENSG00000136518.17,2767.023943,1.217211152,0.155044625,1.84E-15,4.14E-14,ACTL6A,1.217211152
ENSG00000280172.1,2.567594316,-1.217169222,0.542689142,0.006276776,0.016596679,FP475955.4,1.217169222
ENSG00000131435.13,1642.718771,-1.217166808,0.203199609,5.77E-10,5.98E-09,PDLIM4,1.217166808
ENSG00000228307.2,36.83005303,-1.217042392,0.441232424,0.001513827,0.004727655,OR2S1P,1.217042392
ENSG00000224061.1,1.175056632,-1.216704945,0.597464041,0.009071592,0.02284706,SRSF3P4,1.216704945
ENSG00000258354.1,2.636916249,1.21657698,0.395948027,0.000596336,0.002058201,AC138932.1,1.21657698
ENSG00000178573.7,3082.155639,-1.216506059,0.181666583,6.44E-12,8.94E-11,MAF,1.216506059
ENSG00000275630.1,5.456667754,-1.216307332,0.371495933,0.000294781,0.001090828,AC004816.2,1.216307332
ENSG00000175336.10,32.75408384,1.216010491,0.516728067,0.004510878,0.012411076,APOF,1.216010491
ENSG00000259370.2,64.85291529,-1.215660745,0.305010737,1.93E-05,9.19E-05,AC103740.1,1.215660745
ENSG00000267366.1,9.86046972,1.215603414,0.312063576,2.77E-05,0.000127385,AP005131.2,1.215603414
ENSG00000265511.1,28.61496875,-1.215468262,0.239544786,1.10E-07,7.91E-07,AC020558.2,1.215468262
ENSG00000164742.16,2692.040296,1.215432198,0.420685343,0.001050622,0.003417741,ADCY1,1.215432198
ENSG00000239552.2,38.69161254,1.215237365,0.470162751,0.002457165,0.007282109,HOXB-AS2,1.215237365
ENSG00000251087.3,2.842114296,1.215183921,0.567372474,0.007905423,0.020262064,ALG1L3P,1.215183921
ENSG00000243069.8,89.57548492,1.215175124,0.310238507,2.63E-05,0.000121647,ARHGEF26-AS1,1.215175124
ENSG00000203362.2,26.75657878,1.214871125,0.192706764,9.13E-11,1.07E-09,POLH-AS1,1.214871125
ENSG00000273258.1,5.239099354,-1.214511578,0.364617872,0.000250905,0.000943301,AC016737.2,1.214511578
ENSG00000276627.3,2.541087082,1.214425582,0.303103183,5.46E-15,1.16E-13,AL117372.1,1.214425582
ENSG00000228271.2,2.985945946,1.214415378,0.438142328,0.001471035,0.004607568,LINC02048,1.214415378
